batch_id,split,dataset_index,scene,frame,coordinate,loss,region,region_count,autograd_fixed_branch,gradient_state,coordinate_step_1e4,max_pixel_perturbation_m_1e4,frozen_fd_direct_1e4,frozen_fd_relerr_1e4,native_secant_1e4,native_vs_frozen_sign_flip_1e4,fd_from_raw_components_fp64_1e4,raw_components_fd_relerr_1e4,native_nn_switch_max_side_1e4,native_cdf_mask_switch_max_side_1e4,native_query_switch_max_side_1e4,coordinate_step_1e3,max_pixel_perturbation_m_1e3,frozen_fd_direct_1e3,frozen_fd_relerr_1e3,native_secant_1e3,native_vs_frozen_sign_flip_1e3,fd_from_raw_components_fp64_1e3,raw_components_fd_relerr_1e3,native_nn_switch_max_side_1e3,native_cdf_mask_switch_max_side_1e3,native_query_switch_max_side_1e3,coordinate_step_1e2,max_pixel_perturbation_m_1e2,frozen_fd_direct_1e2,frozen_fd_relerr_1e2,native_secant_1e2,native_vs_frozen_sign_flip_1e2,fd_from_raw_components_fp64_1e2,raw_components_fd_relerr_1e2,native_nn_switch_max_side_1e2,native_cdf_mask_switch_max_side_1e2,native_query_switch_max_side_1e2
2,train,7314,scene_0028,146,mu,weighted_depth,gt_valid_foreground,62076,-0.5931620465344167,connected_nonzero,4.105388544875788e-05,4.1053885070141405e-05,-0.59283676992777,0.0005483773086075981,-0.59283676992777,0,,,0.0068359375,0.001953125,0.0,0.0004105388544875788,0.0004105388652533293,-0.5909221247136001,0.003776239282171781,-0.5909221247136001,0,,,0.0615234375,0.01171875,0.001953125,0.0041053885448757875,0.004105388652533293,-0.32267170976784976,0.4560142348063607,-0.32267170976784976,0,,,0.568359375,0.373046875,0.021484375
2,train,7314,scene_0028,146,mu,weighted_view,gt_valid_foreground,62076,-0.3712622805904421,connected_nonzero,4.105388544875788e-05,4.1053885070141405e-05,-0.3705882016431351,0.001815640808527456,10.100252582882979,1,,,0.0068359375,0.001953125,0.0,0.0004105388544875788,0.0004105388652533293,-0.37207636190438576,0.002187941501515942,8.257039061253039,1,,,0.0615234375,0.01171875,0.001953125,0.0041053885448757875,0.004105388652533293,-0.34607711324258583,0.06783659063830205,6.881485346209859,1,,,0.568359375,0.373046875,0.021484375
2,train,7314,scene_0028,146,mu,weighted_cdf,gt_valid_foreground,62076,0.07713651564283933,connected_nonzero,4.105388544875788e-05,4.1053885070141405e-05,0.07703951596352147,0.001257506623283119,0.8238418909691537,0,,,0.0068359375,0.001953125,0.0,0.0004105388544875788,0.0004105388652533293,0.07729359210568622,0.0020322054981235143,0.46998641811715336,0,,,0.0615234375,0.01171875,0.001953125,0.0041053885448757875,0.004105388652533293,0.10201247849393463,0.2438521563082536,-1.3753604356921774,1,,,0.568359375,0.373046875,0.021484375
2,train,7314,scene_0028,146,mu,weighted_width,gt_valid_foreground,62076,0.019798637558253195,connected_nonzero,4.105388544875788e-05,4.1053885070141405e-05,0.01987238397645607,0.003711000063718886,1.6401976098923823,0,,,0.0068359375,0.001953125,0.0,0.0004105388544875788,0.0004105388652533293,0.019865578365505232,0.003369688313141394,0.3091766369597285,0,,,0.0615234375,0.01171875,0.001953125,0.0041053885448757875,0.004105388652533293,0.02291176982710172,0.13587480549695832,0.5349362199339024,0,,,0.568359375,0.373046875,0.021484375
2,train,7314,scene_0028,146,mu,weighted_task,gt_valid_foreground,62076,-0.27432712767867606,connected_nonzero,4.105388544875788e-05,4.1053885070141405e-05,-0.274402233537914,0.0002737071716566238,12.563702264128775,1,-0.2739882255384045,0.0012353941921066885,0.0068359375,0.001953125,0.0,0.0004105388544875788,0.0004105388652533293,-0.27483779263876784,0.0018580594582309454,9.03618169949707,1,-0.274936473997555,0.0022163167731770387,0.0615234375,0.01171875,0.001953125,0.0041053885448757875,0.004105388652533293,-0.22114061482183794,0.193879888244725,6.0410668017940425,1,-0.22115224107387896,0.19383750726644045,0.568359375,0.373046875,0.021484375
2,train,7314,scene_0028,146,alpha,weighted_depth,gt_valid_foreground,62076,-0.008134703078458705,connected_nonzero,0.0001,9.725951713335235e-06,-0.008139759302139282,0.0006211760683449782,-0.008139759302139282,0,,,0.0,0.0,0.0,0.001,9.725952259032056e-05,-0.008103437721729279,0.003843453956201462,-0.008103437721729279,0,,,0.005859375,0.001953125,0.0,0.01,0.0009725951822474599,-0.007881969213485718,0.03106860355385866,-0.007881969213485718,0,,,0.0439453125,0.0048828125,0.0009765625
2,train,7314,scene_0028,146,alpha,weighted_view,gt_valid_foreground,62076,0.0023508015023312543,connected_nonzero,0.0001,9.725951713335235e-06,0.002384185791015625,0.014002385556601075,0.002384185791015625,0,,,0.0,0.0,0.0,0.001,9.725952259032056e-05,0.002339482307434082,0.004815036440102322,-0.18480420112609863,1,,,0.005859375,0.001953125,0.0,0.01,0.0009725951822474599,0.002014636993408203,0.14299995494714543,0.007884204387664795,0,,,0.0439453125,0.0048828125,0.0009765625
2,train,7314,scene_0028,146,alpha,weighted_cdf,gt_valid_foreground,62076,9.885745974152896e-05,connected_nonzero,0.0001,9.725951713335235e-06,0.00011175870895385742,0.11543842384270102,0.00011175870895385742,0,,,0.0,0.0,0.0,0.001,9.725952259032056e-05,0.00010058283805847168,0.017153804269667793,-0.10529905557632446,1,,,0.005859375,0.001953125,0.0,0.01,0.0009725951822474599,9.12696123123169e-05,0.07675543604955182,-0.02674870193004608,1,,,0.0439453125,0.0048828125,0.0009765625
2,train,7314,scene_0028,146,alpha,weighted_width,gt_valid_foreground,62076,-0.0002626978744268481,connected_nonzero,0.0001,9.725951713335235e-06,-0.000260770320892334,0.007337529999889136,-0.000260770320892334,0,,,0.0,0.0,0.0,0.001,9.725952259032056e-05,-0.0002644956111907959,0.006796849126736535,-0.11708121746778488,0,,,0.005859375,0.001953125,0.0,0.01,0.0009725951822474599,-0.0002673827111721039,0.017521090741878007,0.009958911687135696,1,,,0.0439453125,0.0048828125,0.0009765625
2,train,7314,scene_0028,146,alpha,weighted_task,gt_valid_foreground,62076,0.0021869613977081497,connected_nonzero,0.0001,9.725951713335235e-06,0.002384185791015625,0.08272190617471169,0.002384185791015625,0,0.0021723099052906036,0.006699474637686903,0.0,0.0,0.0,0.001,9.725952259032056e-05,0.002175569534301758,0.005208991534249348,-0.40718913078308105,1,0.002164626494050026,0.010212756238646852,0.005859375,0.001953125,0.0,0.01,0.0009725951822474599,0.0018417835235595703,0.15783446132625492,-0.00890493392944336,1,0.00183784868568182,0.1596336873582617,0.0439453125,0.0048828125,0.0009765625
