step,arm,split,module_mode,scene,frame,index,image_index,valid_count,valid_mae,valid_bias,valid_pred_std,valid_gt_std,valid_std_ratio,valid_span_ratio,valid_below_min_fraction,valid_above_max_fraction,foreground_count,foreground_mae,foreground_bias,foreground_pred_std,foreground_gt_std,foreground_std_ratio,foreground_span_ratio,foreground_below_min_fraction,foreground_above_max_fraction,background_count,background_mae,background_bias,background_pred_std,background_gt_std,background_std_ratio,background_span_ratio,background_below_min_fraction,background_above_max_fraction,local_slope,local_contrast_ratio,local_correlation,local_difference_mae,local_gt_rms,local_pred_rms,local_pair_count,sigmoid_derivative_mean,sigmoid_extreme_fraction,native_loss
500,D1,validation_test_seen,train,scene_0119,128,4992,0,199640,0.04020300880074501,0.037462372332811356,0.05549217015504837,0.056304823607206345,0.9855668946265207,1.0287923296187111,0.0,0.0,70329,0.10112213343381882,0.10071855783462524,0.060627251863479614,0.04295191913843155,1.4115143881716086,1.3579995111592087,0.0,0.0,129311,0.007070634514093399,0.0030589241068810225,0.04713873192667961,0.051717229187488556,0.9114705614987476,0.9413253381441641,0.0,0.0,-0.5935017445537994,1.985028594689292,-0.2936001645339203,0.01405029185116291,0.010213229805231094,0.02027355320751667,4096,0.24632528424263,0.0,1.2841747999191284
500,D1,validation_test_seen,train,scene_0120,128,5248,0,200686,0.029592063277959824,0.02744285576045513,0.057729873806238174,0.0505831353366375,1.1412869807701358,1.2644708928918427,0.0,0.0,62231,0.08255097270011902,0.08193380385637283,0.06567686051130295,0.03299010917544365,1.9908045821257798,1.9306264992502138,0.0,0.0,138455,0.005788764450699091,0.002950953086838126,0.049187853932380676,0.052198220044374466,0.9423281845734465,0.9410490018221421,0.0,0.0,-0.9349364342642777,2.3179462119687626,-0.4170719338674967,0.014632517471909523,0.009270037524402142,0.02148744836449623,4096,0.245869979262352,0.0,1.0840249061584473
500,D1,validation_test_seen,train,scene_0121,128,5504,0,199742,0.038836006075143814,0.0360431969165802,0.05992010608315468,0.05205470323562622,1.151098793358318,1.2705938361533147,0.0,0.0,68418,0.10030647367238998,0.09990519285202026,0.06505607813596725,0.03979155048727989,1.6349219203399386,1.6855140113321518,0.0,0.0,131324,0.006810734048485756,0.0027719740755856037,0.04778209701180458,0.05136334151029587,0.9302762555319065,0.942603368153068,0.0,0.0,-0.7871001890742544,2.282011083969225,-0.34907169186660186,0.013652410358190536,0.008635847829282284,0.019707100465893745,4096,0.24581824243068695,0.0,0.9877387285232544
500,D1,validation_test_seen,train,scene_0122,128,5760,0,200023,0.042200956493616104,0.040107712149620056,0.04935801774263382,0.06293501704931259,0.7842695538472557,0.82468521497275,0.0,0.0,78065,0.0934065580368042,0.0932467132806778,0.04384861886501312,0.04501315951347351,0.9741288845073891,1.0209906291499211,0.0,0.0,121958,0.009424383752048016,0.006093570031225681,0.05167461931705475,0.056563809514045715,0.9135632794361755,0.9655047825949808,0.0,0.0,-0.6985424703565901,2.185926020046667,-0.33759512469671243,0.010177958756685257,0.007186685223132372,0.015709562227129936,4096,0.2470969408750534,0.0,1.2421011924743652
500,D1,validation_test_seen,train,scene_0123,128,6016,0,200684,0.04436289891600609,0.04296662658452988,0.0601896308362484,0.05883701890707016,1.022989130895884,1.038399215922428,0.0,0.0,72385,0.11180475354194641,0.1111738458275795,0.06742987036705017,0.04689929634332657,1.4377586792225925,1.369803825263194,0.0,0.0,128299,0.006312881596386433,0.004484809469431639,0.04941819980740547,0.051957398653030396,0.9511292152522569,0.9525350420537082,0.0,0.0,-0.5181955544876998,1.4067084541402883,-0.38649517598359007,0.013863852247595787,0.012482126243412495,0.017558712512254715,4096,0.24579916894435883,0.0,1.2041666507720947
500,D1,validation_test_seen,train,scene_0124,128,6272,0,200223,0.034770410507917404,0.03178238123655319,0.05332852527499199,0.04967567324638367,1.0735340215821685,1.1447104584736691,0.0,0.0,71991,0.08451742678880692,0.08386503159999847,0.0538744293153286,0.034191593527793884,1.5756630141129515,1.669647750704967,0.0,0.0,128232,0.006841827649623156,0.002542554633691907,0.04697917774319649,0.05110533535480499,0.9192617055937085,0.9382489860115617,0.0,0.0,-0.48961775825105114,2.243038403289064,-0.21530187087378344,0.012611656449735165,0.008394596166908741,0.018829401582479477,4096,0.24638698995113373,0.0,1.06234872341156
500,D1,validation_test_seen,train,scene_0125,128,6528,0,200704,0.04911569505929947,0.04705649986863136,0.061093032360076904,0.0626876950263977,0.974561791342794,0.9553446477687295,0.0,0.0,61232,0.14503464102745056,0.14481514692306519,0.06327939033508301,0.055785808712244034,1.134327740259043,1.1183353698252705,0.0,0.0,139472,0.007004668936133385,0.004137793555855751,0.047392893582582474,0.05128074064850807,0.9241850445847898,0.9386400654272415,0.0,0.0,-0.4138692307780662,1.5246069155233433,-0.2797077048261579,0.013229670003056526,0.011862926185131073,0.018086299300193787,4096,0.24564909934997559,0.0,1.474186658859253
500,D1,validation_test_seen,train,scene_0126,128,6784,0,200700,0.024071570485830307,0.02097436785697937,0.05273253843188286,0.05136072263121605,1.026709433403358,1.0078324473765514,0.0,0.0,60523,0.06622368097305298,0.06488250195980072,0.054250556975603104,0.03332030400633812,1.6281531214506229,1.646041089474503,0.0,0.0,140177,0.005871922709047794,0.0020165361929684877,0.05030763894319534,0.053400807082653046,0.94207637845866,0.9480305239286763,0.0,0.0,-0.633275025111706,2.2988977095407868,-0.27523927425439293,0.012195676565170288,0.007858054712414742,0.018064863979816437,4096,0.246272012591362,0.0,1.0786594152450562
500,D1,validation_test_seen,train,scene_0127,128,7040,0,200161,0.025084516033530235,0.02074451558291912,0.05346987023949623,0.05238356813788414,1.020737459096958,1.093787120762859,0.0,0.0,42698,0.09337987005710602,0.09280931949615479,0.05212411284446716,0.03676766902208328,1.4176616095287558,1.3193954681228972,0.0,0.0,157463,0.00656540784984827,0.0012032723752781749,0.047794409096241,0.05304429680109024,0.9010282344860618,0.9379882143898498,0.0,0.0,-0.7203453635550661,2.2050405960232498,-0.3140308359354275,0.01469435729086399,0.009289361536502838,0.02048341929912567,4096,0.24613958597183228,0.0,1.2000391483306885
500,D1,validation_test_seen,train,scene_0128,128,7296,0,200671,0.03229405730962753,0.028850233182311058,0.05371709540486336,0.05794762074947357,0.9269939768036353,0.8453993674146687,0.0,0.0,61355,0.09137838333845139,0.08963107317686081,0.05926429107785225,0.050289787352085114,1.1784557898989612,1.3049328763916002,0.0,0.0,139316,0.006273224484175444,0.002082248218357563,0.04849095642566681,0.051738664507865906,0.9372286062446521,0.9121100278388757,0.0,0.0,-0.699137345124958,2.4198328484158917,-0.28955496384309,0.012177684344351292,0.007903825491666794,0.019125936552882195,4096,0.24640168249607086,0.0,1.1171029806137085
500,D1,validation_test_seen,train,scene_0129,128,7552,0,200043,0.0247908104211092,0.020069630816578865,0.052243683487176895,0.05616459250450134,0.9301889528173786,0.9801803321552982,0.0,0.0,59425,0.06660060584545135,0.0637776330113411,0.0514037162065506,0.04574619233608246,1.1236720168731016,1.230466216109106,0.0,0.0,140618,0.007122037000954151,0.0015986799262464046,0.050984010100364685,0.056242913007736206,0.9064966121749747,0.9676952649994882,0.0,0.0,-1.198738889634313,3.7610678214662143,-0.344872930156737,0.011031897738575935,0.00458768755197525,0.017254604026675224,4096,0.24640874564647675,0.0,0.9203606843948364
500,D1,validation_test_seen,train,scene_0100,192,192,0,198401,0.027929367497563362,0.024606090039014816,0.07948681712150574,0.08828484266996384,0.9003450050724126,0.9110326174709089,0.0,0.0,54212,0.07945038378238678,0.07833308726549149,0.0643148198723793,0.05435025691986084,1.1833397580293163,1.2364219831137926,0.0,0.0,144189,0.00855855830013752,0.004405883140861988,0.08437733352184296,0.08812298625707626,0.9574951678974392,0.9572436431654614,0.0,0.0,-1.0179019372936455,3.0465097862760357,-0.3792272235387899,0.012925886549055576,0.007397410459816456,0.02253628335893154,4096,0.24347256124019623,0.0,1.2459629774093628
500,D1,validation_test_seen,train,scene_0129,192,7616,0,199019,0.028248298913240433,0.024313978850841522,0.08751042187213898,0.08601099997758865,1.0174329085226426,0.9806894672771,0.0,0.0,57613,0.07733085751533508,0.07623894512653351,0.09314534068107605,0.05941979959607124,1.5675808621750165,1.5650945470846898,0.0,0.0,141406,0.008250602521002293,0.0031582044903188944,0.0851016566157341,0.08663759380578995,0.9822717007411487,0.966436453596925,0.0,0.0,-0.9109798009707258,3.6570914224601134,-0.3095842032350588,0.011409998871386051,0.00579006876796484,0.021174810826778412,4096,0.2421238124370575,0.0,1.044395923614502
500,D1,train,eval,scene_0000,128,128,0,199291,0.039962057024240494,0.035308837890625,0.05713581666350365,0.05072623863816261,1.1263562644780634,1.1155709313474795,0.0,0.0,97957,0.07139211148023605,0.06845860183238983,0.0564286932349205,0.04420310631394386,1.276577551680346,1.260627076786574,0.0,0.0,101334,0.009579411707818508,0.0032638090196996927,0.050029270350933075,0.05377337336540222,0.9303725472265405,0.9477717314452772,0.0,0.0,-0.6244399014424666,2.03952794513289,-0.32018178994879726,0.011841066181659698,0.008893096819519997,0.018137719482183456,4096,0.24610796570777893,0.0,0.9940313100814819
500,D1,train,eval,scene_0006,128,1664,0,200073,0.04161469265818596,0.03838200122117996,0.05961200222373009,0.06395228207111359,0.9321325258955232,0.9126609542647129,0.0,0.0,62719,0.11648376286029816,0.11610797047615051,0.06995060294866562,0.05385834351181984,1.2987886070672439,1.152934341293399,0.0,0.0,137354,0.007427746895700693,0.0028905365616083145,0.05014599859714508,0.0529913492500782,0.9463053744960283,0.9464532689812352,0.0,0.0,-0.4861834223730932,2.323637710013702,-0.2174228014280865,0.012365937232971191,0.008401311933994293,0.019521605223417282,4096,0.24589036405086517,0.0,1.304234266281128
