source_step,target_loss,branch,split,mode,index,scene,frame,valid_mae_m,valid_bias_m,foreground_mae_m,foreground_bias_m,background_mae_m,background_bias_m,local_slope,local_correlation,local_contrast_ratio,local_difference_mae,sigmoid_derivative_mean,sigmoid_extreme_fraction,delta_valid_mae_m_from_before_optimizer,delta_valid_bias_m_from_before_optimizer,delta_foreground_mae_m_from_before_optimizer,delta_foreground_bias_m_from_before_optimizer,delta_background_mae_m_from_before_optimizer,delta_background_bias_m_from_before_optimizer,delta_local_slope_from_before_optimizer,delta_local_correlation_from_before_optimizer,delta_local_contrast_ratio_from_before_optimizer,delta_local_difference_mae_from_before_optimizer,delta_sigmoid_derivative_mean_from_before_optimizer,delta_sigmoid_extreme_fraction_from_before_optimizer,delta_valid_mae_m_from_normal_A,delta_valid_bias_m_from_normal_A,delta_foreground_mae_m_from_normal_A,delta_foreground_bias_m_from_normal_A,delta_background_mae_m_from_normal_A,delta_background_bias_m_from_normal_A,delta_local_slope_from_normal_A,delta_local_correlation_from_normal_A,delta_local_contrast_ratio_from_normal_A,delta_local_difference_mae_from_normal_A,delta_sigmoid_derivative_mean_from_normal_A,delta_sigmoid_extreme_fraction_from_normal_A
200,view,remove_fixed_clip,validation_test_seen,eval,1152,scene_0104,128,0.008693317882716656,-0.006167061161249876,0.02382333017885685,-0.02288730815052986,0.0033382256515324116,-0.00024912459775805473,0.5647452756789404,0.4039015769014004,1.3885269679089103,0.0033465963788330555,0.24406708776950836,0.0,0.0002169087529182434,0.00012742355465888977,0.00048011913895606995,-0.0006818976253271103,0.0001237485557794571,0.0004138713702559471,0.001564604516853696,-0.0038501735533227333,0.017552602131359896,2.1967338398098946e-05,-3.1560659408569336e-05,0.0,-0.0002628108486533165,0.0002873842604458332,-0.0005762744694948196,0.0006560683250427246,-0.0001518635544925928,0.00015689211431890726,-0.004784834947422545,-0.000585272912375645,-0.009752948920970006,-1.3814540579915047e-05,6.742775440216064e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,1408,scene_0105,128,0.008440740406513214,-0.0035213781520724297,0.020280789583921432,-0.00833380687981844,0.003971163183450699,-0.0017047029687091708,0.594452669366184,0.5578077699309836,1.0664559980231298,0.004319984931498766,0.24393904209136963,0.0,0.00013094302266836166,-1.615704968571663e-05,0.00039108097553253174,-0.0009422525763511658,3.274204209446907e-05,0.0003334410721436143,0.004483122846465015,-0.004214616682010841,0.01586860895111708,9.749317541718483e-05,-5.5670738220214844e-05,0.0,-0.00026326533406972885,0.00026802998036146164,-0.00037475302815437317,0.0006448701024055481,-0.00022117793560028076,0.00012577406596392393,-0.0033277068541098798,-0.0009879384711182215,-0.004104841308491647,-2.122204750776291e-05,6.949901580810547e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,1664,scene_0106,128,0.01087797712534666,-0.0060598161071538925,0.016313498839735985,-0.012574443593621254,0.005653254222124815,0.00020216124539729208,0.7434674135558208,0.6423701760137958,1.1470177261390044,0.002453805413097143,0.24100922048091888,0.0,0.00024918001145124435,-5.425466224551201e-05,0.00017811544239521027,-0.0006291931495070457,0.0003174855373799801,0.000498387889820151,0.0016105366613915484,-0.006966021237367781,0.01476284988464438,1.996522769331932e-05,-8.882582187652588e-05,0.0,-0.00033744145184755325,0.00045965099707245827,-0.0005096755921840668,0.0008206982165575027,-0.0001718904823064804,0.00011260633618803695,-0.005397647129413374,0.00034699167449092627,-0.008887760977779324,-1.4831777662038803e-05,0.0001262277364730835,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,1920,scene_0107,128,0.012829049490392208,0.00477161630988121,0.03008204884827137,0.01083458587527275,0.004310151096433401,0.0017779445042833686,0.45694922593906917,0.3271344880580772,1.4004555294456744,0.00598287396132946,0.24307189881801605,0.0,-7.185060530900955e-05,-0.00041953008621931076,-0.0005750507116317749,-0.001879536546766758,0.00017661228775978088,0.00030136771965771914,0.019841907233966005,0.006203905635895568,0.031635041153623034,5.106814205646515e-05,-0.0001378953456878662,0.0,-4.529301077127457e-05,0.0002824245020747185,-7.064826786518097e-05,0.0005786307156085968,-3.2772310078144073e-05,0.00013616879004985094,-0.0025577868439833895,-0.0007951066752228675,-0.004406490499570426,-8.797738701105118e-06,7.073581218719482e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,2176,scene_0108,128,0.012175468727946281,-0.00581524008885026,0.020435940474271774,-0.01671152375638485,0.006426631938666105,0.001767975278198719,0.5836216473457763,0.43362928996710837,1.3489971094783353,0.003718616673722863,0.2419121414422989,0.0,0.0004689181223511696,-0.00011426396667957306,0.000679967924952507,-0.0008666645735502243,0.00032203691080212593,0.0004093655152246356,0.01130442777649776,0.0012374884678792997,0.022056359085143917,4.657311365008354e-05,-9.623169898986816e-05,0.0,-0.0003617657348513603,0.0003941063769161701,-0.0006938967853784561,0.0008050650358200073,-0.00013062171638011932,0.00010810222011059523,-0.004372859120770678,-0.001421230263795259,-0.005688121247785727,-1.8473947420716286e-05,0.00010959804058074951,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,2432,scene_0109,128,0.017929276451468468,0.0003718226798810065,0.03095780685544014,-0.0014220657758414745,0.007232131902128458,0.0018447033362463117,0.3730342768026546,0.44873723887188544,0.828376270538524,0.0037860809825360775,0.24240219593048096,0.0,0.00013006851077079773,-0.00010913380538113415,-3.672204911708832e-05,-0.0007315044058486819,0.0002670120447874069,0.0004018662730231881,0.0018283410339287043,-0.007532769416727703,0.018147738572263927,3.752601332962513e-05,-7.334351539611816e-05,0.0,-0.00019971653819084167,0.00037472929057003057,-0.0003148205578327179,0.0006132463458925486,-0.00010520871728658676,0.00017889286391437054,-0.0023887097670704516,-0.00015291815136114772,-0.004995119220713606,-8.222414180636406e-06,9.08970832824707e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,2688,scene_0110,128,0.011663103476166725,-0.0040731108747422695,0.023132015019655228,-0.012029108591377735,0.0056660776026546955,8.703330240678042e-05,0.43205512815167707,0.43859800298397206,0.9862412952384281,0.003547435626387596,0.24296505749225616,0.0,0.0002254033461213112,-9.993230924010277e-05,0.00020426325500011444,-0.0008890414610505104,0.0002364572137594223,0.000312688818667084,0.0062759576309989185,-0.0031156967431433813,0.020935537075355448,5.669635720551014e-05,-7.221102714538574e-05,0.0,-0.00018307846039533615,0.00034130457788705826,-0.0003468114882707596,0.0006765648722648621,-9.746383875608444e-05,0.00016599989612586796,-0.004012819653164412,-0.0021157087091355775,-0.004381382500826314,-7.556285709142685e-06,8.428096771240234e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,2944,scene_0111,128,0.009610378183424473,-0.003837699769064784,0.014481981284916401,-0.010798188857734203,0.006002745125442743,0.0013168464647606015,0.46459114022687453,0.4799582557183338,0.9654493269992083,0.002813340863212943,0.24302710592746735,0.0,0.00021617580205202103,1.5068799257278442e-05,8.040480315685272e-05,-0.0004782583564519882,0.0003167218528687954,0.0003803991712629795,0.01036575191923228,0.003961012379381124,0.013736856967260791,2.8568319976329803e-05,-4.3839216232299805e-05,0.0,-0.00020988844335079193,0.00035869586281478405,-0.000402878038585186,0.0006091464310884476,-6.697000935673714e-05,0.00017322634812444448,-0.004287320074260803,-0.0007971925819498793,-0.00730493773842944,-1.4567514881491661e-05,8.419156074523926e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,3200,scene_0112,128,0.010334054939448833,-0.0038495552726089954,0.01825123466551304,-0.014500336721539497,0.0062391310930252075,0.0016592442989349365,0.5496847967947506,0.5211945592421802,1.0549438940317135,0.004077689256519079,0.24325557053089142,0.0,0.0002899346873164177,-1.4101620763540268e-05,0.0003539975732564926,-0.0008016470819711685,0.0002568005584180355,0.00039323349483311176,0.010593119489068159,0.0012689219917415562,0.01771611336046197,2.5301706045866013e-05,-7.037818431854248e-05,0.0,-0.00023526698350906372,0.0003526955842971802,-0.0005058180540800095,0.0007223514840006828,-9.532971307635307e-05,0.00016150204464793205,-0.003799993787530598,-0.0011168562170930096,-0.005037518465042634,-1.3770535588264465e-05,8.77678394317627e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,3456,scene_0113,128,0.010848239064216614,-0.0038950424641370773,0.02264312654733658,-0.013552302494645119,0.0048999181017279625,0.0009752443293109536,0.3554317189798763,0.32128309475430544,1.1047100820497635,0.005000404082238674,0.24307003617286682,0.0,0.00022589322179555893,-0.00012649735435843468,0.0001867581158876419,-0.001154175028204918,0.00024562980979681015,0.00039177469443529844,0.008435124893728274,0.0023424772598508725,0.018490518574105774,3.246404230594635e-05,-8.866190910339355e-05,0.0,-0.00017853733152151108,0.00031738728284835815,-0.00030802376568317413,0.0006754649803042412,-0.00011323485523462296,0.00013680459233000875,-0.0022081073499358173,-0.0011713287723658095,-0.00282365041398136,-1.535937190055847e-05,7.978081703186035e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,3712,scene_0114,128,0.011693294160068035,-0.000872787379194051,0.028964480385184288,-0.0026320070028305054,0.004465130157768726,-0.00013653680798597634,0.44824215611580687,0.45375142498807525,0.9896532060508703,0.004957764875143766,0.24356062710285187,0.0,3.477465361356735e-05,-6.242172094061971e-05,-0.00019345059990882874,-0.0010734875686466694,0.00013028737157583237,0.00036071889917366207,0.018699726550185147,0.007961085750410546,0.023981478139266765,2.1189916878938675e-05,-7.873773574829102e-05,0.0,-0.00011132657527923584,0.0002803607494570315,-7.531791925430298e-05,0.0006010069046169519,-0.00012639863416552544,0.00014616697444580495,-0.0035470964083541,-0.0015677724331136234,-0.004432596317917814,-5.217734724283218e-06,6.955862045288086e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,3968,scene_0115,128,0.01360755693167448,0.0012999428436160088,0.04225439950823784,0.00508017186075449,0.0038144104182720184,7.641027877980378e-06,0.2423174522142935,0.2909507739536068,0.8328527737216656,0.004462418612092733,0.2441449910402298,0.0,-2.3953616619110107e-05,-2.7387519367039204e-05,-0.0003612935543060303,-0.0011525806039571762,9.136879816651344e-05,0.0003572674095266848,-4.718965067479486e-05,-0.009412080997574956,0.026131263189317244,5.859090015292168e-05,-5.555152893066406e-05,0.0,-0.00012498535215854645,0.00032317591831088066,-0.00025898590683937073,0.0006935698911547661,-7.917732000350952e-05,0.00019655260894069215,-0.0008563447547610958,-0.0005545330725370001,-0.0013164496723100383,-5.7355500757694244e-06,6.775557994842529e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,4224,scene_0116,128,0.014150234870612621,0.007834875024855137,0.03137173876166344,0.017923664301633835,0.005152628757059574,0.0025638516526669264,0.34245851665908406,0.3027390129493373,1.1340148122338045,0.004489227198064327,0.2430131584405899,0.0,-0.0001170281320810318,-0.00012777559459209442,-0.0007915273308753967,-0.0011131353676319122,0.00023537175729870796,0.00038704066537320614,0.0020376820625926384,-0.00669879670690765,0.03168300768818444,5.836412310600281e-05,-8.669495582580566e-05,0.0,3.482680767774582e-05,0.000342722050845623,0.00024157576262950897,0.0007506702095270157,-7.319031283259392e-05,0.00012958399020135403,-0.0019742428065493423,-0.00046160460097049993,-0.00477569868179506,-1.3960059732198715e-05,8.915364742279053e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,4480,scene_0117,128,0.00738719804212451,-0.002480117604136467,0.016023358330130577,-0.012464762665331364,0.004209168255329132,0.0011941443663090467,0.9597269694574904,0.6240539323395229,1.5330229947738305,0.0030031907372176647,0.2438209056854248,0.0,0.00019191065803170204,3.763614222407341e-05,0.00030287541449069977,-0.0009078057482838631,0.0001510772854089737,0.00038555095670744777,0.01812660124486576,-0.0013569360904220895,0.03334153754988045,5.426118150353432e-05,-5.519390106201172e-05,0.0,-0.00018873438239097595,0.00032976013608276844,-0.0004176013171672821,0.000796852633357048,-0.00010451208800077438,0.00015787477605044842,-0.005118781072570466,-0.0009086436602612213,-0.005833367596101979,-1.2548873201012611e-05,8.127093315124512e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,4736,scene_0118,128,0.009104845114052296,-0.004444178193807602,0.01912672445178032,-0.015451089479029179,0.0042751687578856945,0.0008601968293078244,0.6244910326280175,0.46448172379217695,1.3404320157554095,0.0032675061374902725,0.24305447936058044,0.0,0.00018762331455945969,-4.623830318450928e-05,0.00019898638129234314,-0.0010095899924635887,0.00018214574083685875,0.0004180126707069576,0.004244511764152192,-0.0013353719097484729,0.016516551588821704,3.901566378772259e-05,-8.876621723175049e-05,0.0,-0.0002384241670370102,0.0003711581230163574,-0.000483490526676178,0.0008850516751408577,-0.00012032361701130867,0.00012350518954917789,-0.005185272873879376,-0.0009824703524775047,-0.008258025528461443,-2.1334271878004074e-05,0.00010059773921966553,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,4992,scene_0119,128,0.012106089852750301,-0.0001211000926559791,0.023741036653518677,-0.005216838791966438,0.005778136663138866,0.002650344278663397,0.3110139976321649,0.28961661255966836,1.0788216011639948,0.004583511967211962,0.24294687807559967,0.0,0.00017326418310403824,-0.00013127855527272914,-6.0442835092544556e-05,-0.0010075108148157597,0.00030037201941013336,0.0003452827222645283,0.007671207870667551,0.003910024714192828,0.010735090875997999,1.646997407078743e-05,-8.392333984375e-05,0.0,-0.00011568516492843628,0.0003343674907227978,-0.00021187402307987213,0.0007414110004901886,-6.336718797683716e-05,0.00011298689059913158,-0.0028251424769119016,-0.0015312175012701101,-0.004114578640957989,-1.5150289982557297e-05,8.775293827056885e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,5248,scene_0120,128,0.009381533600389957,-0.0035734621342271566,0.02034992165863514,-0.014676505699753761,0.004451601300388575,0.0014169927453622222,0.62346954284403,0.4364278542814801,1.4281580975457489,0.004896373488008976,0.24344949424266815,0.0,0.00035854801535606384,-8.156988769769669e-06,0.0005567949265241623,-0.0007673362269997597,0.0002694427967071533,0.0003330681938678026,0.010008884498996617,-0.0008840485394753239,0.02640434486845855,4.969211295247078e-05,-5.6430697441101074e-05,0.0,-0.0002661142498254776,0.000317165395244956,-0.0005503706634044647,0.0007030433043837547,-0.00013834889978170395,0.00014372554142028093,-0.004181531586540221,-0.0006523603565235514,-0.007390773232712089,-1.8436461687088013e-05,7.940828800201416e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,5504,scene_0121,128,0.010028648190200329,-0.0009837589459493756,0.02062075212597847,-0.005162022542208433,0.004510308615863323,0.0011930590262636542,0.46872638679065437,0.3860449727357961,1.2180473134439904,0.004042349755764008,0.24334579706192017,0.0,0.00024073943495750427,1.5091383829712868e-05,0.00013592466711997986,-0.0007456350140273571,0.00029534846544265747,0.0004114194307476282,0.0041412431041718545,-0.004506327534485544,0.024192382108671806,5.7606492191553116e-05,-5.906820297241211e-05,0.0,-0.00017562787979841232,0.00032383028883486986,-0.0003130566328763962,0.0006644707173109055,-0.00010402780026197433,0.00014636071864515543,-0.0039049020051037386,-0.0010784336069569744,-0.006777227402978037,-1.579010859131813e-05,8.054077625274658e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,5760,scene_0122,128,0.007627349346876144,-0.002227839780971408,0.011614755727350712,-0.008980506099760532,0.005075020249933004,0.002094524446874857,0.603483355290548,0.602310005221495,1.000795358656214,0.0026539936661720276,0.2415715903043747,0.0,0.0004434259608387947,-0.0001329153310507536,0.00058787502348423,-0.0009612469002604485,0.0003509628586471081,0.0003972981357946992,0.012529609512788031,2.1698391873603562e-05,0.02115530915024022,2.191169187426567e-05,-9.809434413909912e-05,0.0,-0.0002566985785961151,0.00036978721618652344,-0.0005014976486563683,0.000787477008998394,-0.00010000402107834816,0.00010242476128041744,-0.00330703991551462,-0.0004493037374929676,-0.00470308046457224,-7.73044303059578e-06,0.00010764598846435547,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,6016,scene_0123,128,0.01354010310024023,0.001571863773278892,0.027765396982431412,0.0034234500490128994,0.005514335818588734,0.0005272179841995239,0.47532539955818914,0.6342130031017168,0.7503764386874439,0.00457555428147316,0.24256440997123718,0.0,3.78582626581192e-05,-0.0003001340664923191,-0.00031912513077259064,-0.0014753295108675957,0.00023926468566060066,0.00036289905256126076,0.016638539058745683,0.001980694167795005,0.024342773977639065,4.612887278199196e-05,-0.00012564659118652344,0.0,-0.00023324228823184967,0.0003527133958414197,-0.0002948679029941559,0.0006918786093592644,-0.0001984722912311554,0.00016135978512465954,-0.002215302362683247,-0.0002270741954792932,-0.0031705833376421966,-1.0606832802295685e-05,9.043514728546143e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,6272,scene_0124,128,0.009924991987645626,-0.004778196569532156,0.01802617870271206,-0.012918589636683464,0.005376887507736683,-0.0002080807462334633,0.4856167361713233,0.4609124402359316,1.0600988791528916,0.0038733906112611294,0.24306979775428772,0.0,0.0003679916262626648,-5.5081211030483246e-05,0.0005529336631298065,-0.0008310563862323761,0.00026416219770908356,0.000380560290068388,0.00874962047495137,-0.0047839822584743175,0.029472258066090662,7.408158853650093e-05,-7.101893424987793e-05,0.0,-0.000252479687333107,0.00032111164182424545,-0.00046821869909763336,0.0006305836141109467,-0.00013136118650436401,0.00014737085439264774,-0.0030697440558926092,-0.00042521521576383003,-0.005812531223550632,-1.9887695088982582e-05,8.036196231842041e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,6528,scene_0125,128,0.01775285042822361,0.010090709663927555,0.04559757560491562,0.0279825571924448,0.005528257694095373,0.0022357015404850245,0.30528374356729265,0.321902649125901,0.9409219232327293,0.005308037623763084,0.2434743344783783,0.0,6.437860429286957e-05,-4.171021282672882e-05,-0.0003322400152683258,-0.000859508290886879,0.00023850519210100174,0.00031732406932860613,0.0019401698763384934,-0.0018253013995779277,0.011444120297824156,5.275942385196686e-05,-5.65946102142334e-05,0.0,-4.231743514537811e-05,0.0002745632082223892,-6.22868537902832e-06,0.0005759559571743011,-5.816202610731125e-05,0.00014224229380488396,-0.0018623501187542968,-0.00066851265806811,-0.0038097084878612186,-1.3129785656929016e-05,6.848573684692383e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,6784,scene_0126,128,0.009418385103344917,-0.004600399639457464,0.021030491217970848,-0.015734342858195305,0.004404728300869465,0.0002068061294266954,0.588585318713623,0.5085587103232402,1.1675323631748753,0.0037595040630549192,0.24364438652992249,0.0,0.00020963698625564575,0.00014863861724734306,0.0002716686576604843,-0.0004594018682837486,0.00018285494297742844,0.0004111679008929059,0.005411481611764413,-0.0007403912644997623,0.011881331983490062,2.9937829822301865e-05,-2.7254223823547363e-05,0.0,-0.0003123413771390915,0.00034627411514520645,-0.0006360840052366257,0.0007376894354820251,-0.000172558706253767,0.00017727699741953984,-0.005131298344965951,-0.0013790487682822095,-0.0069563077879974955,-2.1822284907102585e-05,8.393824100494385e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,7040,scene_0127,128,0.007502332329750061,-0.0011822544038295746,0.019857730716466904,-0.008090196177363396,0.004152015317231417,0.000690917600877583,0.446540455693707,0.35825264594077955,1.2285180546632692,0.0048056854866445065,0.24416884779930115,0.0,0.00015807896852493286,2.448330633342266e-05,6.294436752796173e-05,-0.0011257370933890343,0.0001838752068579197,0.00033637951128184795,0.008472200262606977,0.0010725803651507326,0.01716317892968955,2.0499806851148605e-05,-5.537271499633789e-05,0.0,-0.00014499807730317116,0.00023037975188344717,-0.00021360069513320923,0.0005718488246202469,-0.0001263972371816635,0.00013778620632365346,-0.003304424962452368,-0.001870965045040085,-0.0026959079946453635,-7.924158126115799e-06,5.7697296142578125e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,7296,scene_0128,128,0.009486285969614983,-0.0012195674935355783,0.021310986950993538,-0.0051399883814156055,0.0042786672711372375,0.000506992859300226,0.4806397612423706,0.39251671375468367,1.2237716851890519,0.0035720928572118282,0.2434898316860199,0.0,0.00011115334928035736,-5.216198042035103e-05,-0.00015145540237426758,-0.0011321818456053734,0.00022680498659610748,0.00042348112037871033,-0.0027405711522827114,-0.008706721082348545,0.019497993794502122,4.266016185283661e-05,-8.462369441986084e-05,0.0,-0.0001862049102783203,0.0003550066612660885,-0.00032781995832920074,0.0008185179904103279,-0.00012383703142404556,0.00015087577048689127,-0.00327080597333429,-0.00018648703603635353,-0.007751334210316596,-1.6221078112721443e-05,8.960068225860596e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,7552,scene_0129,128,0.010054073296487331,-0.0065834540873765945,0.02228138968348503,-0.020701322704553604,0.0048868246376514435,-0.0006172594730742276,0.9645332049519062,0.6215193456818722,1.5486659336840174,0.0027262161020189524,0.24326784908771515,0.0,0.0001960117369890213,0.00016738101840019226,0.00028070807456970215,-0.0005017183721065521,0.00016021868214011192,0.0004501424846239388,0.010216976017691226,0.000758949377706819,0.015203130658758779,2.8607435524463654e-05,-4.088878631591797e-05,0.0,-0.0003043161705136299,0.00036924518644809723,-0.0006379280239343643,0.0008210744708776474,-0.00016333116218447685,0.00017830205615609884,-0.00714801396082565,-0.000590675524231199,-0.010030568462149336,-2.20458023250103e-05,9.118020534515381e-05,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,192,scene_0100,192,0.011740855872631073,-0.004687341395765543,0.02244667522609234,-0.016104279085993767,0.007715694606304169,-0.00039481508429162204,0.6236996105806937,0.5108256580678308,1.1521792582541233,0.003356879809871316,0.23923738300800323,0.0,0.00024271197617053986,0.0001437612809240818,0.0006571318954229355,-0.0009915251284837723,8.689891546964645e-05,0.0005706051306333393,0.020225370769855422,0.003347089869968789,0.03290822040136687,5.027931183576584e-05,-9.332597255706787e-05,0.0,-0.0003746813163161278,0.0003109290264546871,-0.0006057340651750565,0.000888453796505928,-0.000287812203168869,9.379241964779794e-05,-0.006689516115254812,-0.0015179056161370719,-0.009256180575655693,-1.8158461898565292e-05,0.00011840462684631348,0.0
200,view,remove_fixed_clip,validation_test_seen,eval,7616,scene_0129,192,0.013322252780199051,-0.007897647097706795,0.026488468050956726,-0.02397676184773445,0.007957945577800274,-0.0013465381925925612,0.9283041995286663,0.477980440351632,1.8866309186736645,0.003608287777751684,0.23918496072292328,0.0,0.00012822914868593216,0.00023992080241441727,0.00033884309232234955,-0.0007597170770168304,4.2421743273735046e-05,0.0006472031818702817,0.0075826456896515015,-0.0010855682208563144,0.021897401640877723,5.2368734031915665e-05,-7.21961259841919e-05,0.0,-0.0004080291837453842,0.0003434177488088608,-0.0006359480321407318,0.0008661244064569473,-0.0003151688724756241,0.0001304500037804246,-0.008113468932390955,-0.001136743638929738,-0.012099650653631056,-3.134552389383316e-05,0.00012217462062835693,0.0
200,view,remove_recomputed_clip,train,eval,128,scene_0000,128,0.010956798680126667,-0.0076933251693844795,0.016105910763144493,-0.01455976814031601,0.005979281384497881,-0.0010557087371125817,0.7670895417813843,0.7237893452182708,1.0572008893180254,0.002529668156057596,0.24250146746635437,0.0,0.00011308025568723679,0.00010839616879820824,5.0321221351623535e-05,-0.00026394426822662354,0.00017374521121382713,0.0004683299921452999,0.004508920616082657,-0.0038294555295012023,0.011722933241455236,2.6289839297533035e-05,-4.792213439941406e-05,0.0,-0.000308869406580925,0.0003739967942237854,-0.00043934211134910583,0.0005585448816418648,-0.0001827450469136238,0.00019560009241104126,-0.0044687622883551326,0.00018984197457883045,-0.006430171464955725,-1.3573328033089638e-05,9.278953075408936e-05,0.0
200,view,remove_recomputed_clip,train,eval,1664,scene_0006,128,0.011767640709877014,0.001888109720312059,0.02919362299144268,0.0060814255848526955,0.0038105349522083998,-2.6655055989976972e-05,0.4339583078729606,0.3571182618431588,1.2136763316941659,0.004277789033949375,0.24292311072349548,0.0,8.16546380519867e-05,-0.0001501644728705287,4.7398731112480164e-05,-0.0013380702584981918,9.729503653943539e-05,0.00039226029912242666,0.004879915172082361,-0.0035251570283489353,0.024963085477627267,6.639445200562477e-05,-9.936094284057617e-05,0.0,-0.00020031724125146866,0.0003366045420989394,-0.0003591757267713547,0.0008099358528852463,-0.00012778188101947308,0.00012047043856000528,-0.0017125132945811639,-0.0017121485572660355,0.000903241826703427,-8.567236363887787e-06,9.053945541381836e-05,0.0
200,view,remove_recomputed_clip,train,eval,3456,scene_0013,128,0.02352595329284668,0.01656702160835266,0.04672728851437569,0.036090727895498276,0.004776306450366974,0.0007893736474215984,0.35511014613881386,0.2980360197509752,1.1959778664236222,0.004535435698926449,0.2422734797000885,0.0,-0.00028690509498119354,-0.00040146149694919586,-0.0008344613015651703,-0.0013641081750392914,0.00015558535233139992,0.00037648322177119553,0.002409926245988292,-0.009538377086952543,0.045474551942830344,5.406280979514122e-05,-0.00012731552124023438,0.0,6.362795829772949e-06,0.0003699585795402527,0.0001670047640800476,0.0006798394024372101,-0.0001234542578458786,0.00011954002548009157,-0.0035431547615613623,-0.0014667083067533837,-0.00591702231700908,-9.310431778430939e-06,9.272992610931396e-05,0.0
200,view,remove_recomputed_clip,train,eval,4992,scene_0019,128,0.009600555524230003,0.001237044227309525,0.02258492074906826,0.0005567555781453848,0.004221329931169748,0.0015188779216259718,0.26469937607992866,0.32923963979277127,0.8121675605547772,0.004835328087210655,0.24355651438236237,0.0,0.00016186200082302094,-6.889633368700743e-05,-2.3309141397476196e-05,-0.001130947144702077,0.00023857830092310905,0.00037109560798853636,0.004961250153599661,-0.002641091641612414,0.021036625708750534,5.8445148169994354e-05,-6.99758529663086e-05,0.0,-8.119922131299973e-05,0.00027463067090138793,-9.033828973770142e-05,0.0006076100762584247,-7.741199806332588e-05,0.00013668288011103868,-0.0015300198291933187,-0.0015762596660275352,-0.0009026637830537032,-4.895031452178955e-06,6.879866123199463e-05,0.0
200,view,remove_recomputed_clip,train,eval,6784,scene_0026,128,0.00838679913431406,-0.004932429175823927,0.01515146717429161,-0.012258823029696941,0.004486406687647104,-0.000708154693711549,0.7083766038226171,0.6868381108162566,1.0266899878425024,0.0029670014046132565,0.24319978058338165,0.0,8.300598710775375e-05,0.00010956358164548874,-2.774689346551895e-05,-0.0003236941993236542,0.00014686351642012596,0.00035937322536483407,0.007459092507149712,-0.00034471960451798456,0.011370735181098324,3.5008881241083145e-05,-4.673004150390625e-05,0.0,-0.0002725115045905113,0.0003041839227080345,-0.0003591282293200493,0.0006103292107582092,-0.0002225707285106182,0.00012766546569764614,-0.004710239315929066,-0.00040905426966819647,-0.0061954889338571295,-9.87248495221138e-06,8.374452590942383e-05,0.0
200,view,remove_recomputed_clip,train,eval,8576,scene_0033,128,0.013367566280066967,0.0019125498365610838,0.029200412333011627,0.0052084606140851974,0.005189663264900446,0.00021016347454860806,0.3820083029435044,0.4852755539514236,0.7889429571609667,0.0041478718630969524,0.24258284270763397,0.0,-3.1997449696063995e-05,-7.543200626969337e-05,-0.00042587704956531525,-0.000995707232505083,0.00017144856974482536,0.00039990534423850477,0.011753131792716143,-0.001263483312609337,0.025666768667246598,3.1424686312675476e-05,-9.219348430633545e-05,0.0,-0.00010633841156959534,0.00034709263127297163,2.876855432987213e-05,0.0007670847699046135,-0.00017612334340810776,0.00013016143202548847,-0.0038222318828284862,-0.0017578387282166652,-0.005072535073133655,-4.0531158447265625e-06,9.210407733917236e-05,0.0
